Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
74	:	1522454088.532	   360.024	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Shootout/heapsort && timeout --signal=TERM 6m time ./heapsort.exe   < /dev/stdin > /dev/null
76	:	1522454089.091	   360.541	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Shootout/lists && timeout --signal=TERM 6m time ./lists.exe   < /dev/stdin > /dev/null
77	:	1522454095.358	   360.009	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Shootout/matrix && timeout --signal=TERM 6m time ./matrix.exe   < /dev/stdin > /dev/null
86	:	1522454449.651	    15.848	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Stanford/IntMM && timeout --signal=TERM 6m time ./IntMM.exe   < /dev/stdin > /dev/null
87	:	1522454455.375	    17.085	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Stanford/Oscar && timeout --signal=TERM 6m time ./Oscar.exe   < /dev/stdin > /dev/null
78	:	1522454126.529	   360.395	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Shootout/methcall && timeout --signal=TERM 6m time ./methcall.exe   < /dev/stdin > /dev/null
79	:	1522454154.894	   360.399	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Shootout/nestedloop && timeout --signal=TERM 6m time ./nestedloop.exe   < /dev/stdin > /dev/null
91	:	1522454515.299	    15.295	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Stanford/RealMM && timeout --signal=TERM 6m time ./RealMM.exe   < /dev/stdin > /dev/null
80	:	1522454230.868	   360.736	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Shootout/objinst && timeout --signal=TERM 6m time ./objinst.exe   < /dev/stdin > /dev/null
83	:	1522454425.231	   195.762	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Shootout/strcat && timeout --signal=TERM 6m time ./strcat.exe   < /dev/stdin > /dev/null
89	:	1522454472.478	   170.376	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Stanford/Queens && timeout --signal=TERM 6m time ./Queens.exe   < /dev/stdin > /dev/null
81	:	1522454296.879	   360.136	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Shootout/random && timeout --signal=TERM 6m time ./random.exe   < /dev/stdin > /dev/null
90	:	1522454486.930	   171.161	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Stanford/Quicksort && timeout --signal=TERM 6m time ./Quicksort.exe   < /dev/stdin > /dev/null
97	:	1522454658.098	    20.335	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/mediabench/adpcm/rawdaudio && timeout --signal=TERM 6m time ./adpcm-rawdaudio.exe  <  ../data/clinton.adpcm  > /dev/null
96	:	1522454657.020	    27.508	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/mediabench/adpcm/rawcaudio && timeout --signal=TERM 6m time ./adpcm-rawcaudio.exe  <  ../data/clinton.pcm  > /dev/null
82	:	1522454355.238	   360.522	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Shootout/sieve && timeout --signal=TERM 6m time ./sieve.exe   < /dev/stdin > /dev/null
99	:	1522454684.547	    38.084	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/mediabench/jpeg/jpeg-6a && timeout --signal=TERM 6m time ./g721.exe  -dct int -progressive -opt ../data/testimg.ppm  < /dev/stdin > /dev/null
84	:	1522454448.557	   309.855	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Stanford/Bubblesort && timeout --signal=TERM 6m time ./Bubblesort.exe   < /dev/stdin > /dev/null
102	:	1522454758.431	     0.528	0	0	139	0	cd /home/guilhermel/Programs/tf_faun/Benchs/cpu2006/400.perlbench/rbc && timeout --signal=TERM 6m time ./perlbench.exe -I../data/all/input/lib ../data/all/input/diffmail.pl < /dev/stdin > /dev/null
93	:	1522454591.623	   212.565	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Stanford/Treesort && timeout --signal=TERM 6m time ./Treesort.exe   < /dev/stdin > /dev/null
85	:	1522454448.562	   360.402	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Stanford/FloatMM && timeout --signal=TERM 6m time ./FloatMM.exe   < /dev/stdin > /dev/null
